n,m,p,it,diff
85,1117,0.4,31,2
85,1117,0.4,32,2
85,1117,0.4,33,2
85,1117,0.4,34,2
85,1117,0.4,35,2
85,1117,0.4,36,2
85,1117,0.4,37,2
85,1117,0.4,38,2
85,1117,0.4,39,2
85,1117,0.4,40,2
85,1117,0.4,41,2
85,1117,0.4,42,2
85,1117,0.4,43,2
85,1117,0.4,44,2
85,1117,0.4,45,2
85,1117,0.4,46,2
85,1117,0.4,47,2
85,1117,0.4,48,2
85,1117,0.4,49,2
85,1117,0.4,50,2
85,1117,0.5,1,5
85,1117,0.5,2,14
85,1117,0.5,3,5
85,1117,0.5,4,9
85,1117,0.5,5,2
85,1117,0.5,6,9
85,1117,0.5,7,2
85,1117,0.5,8,2
85,1117,0.5,9,2
85,1117,0.5,10,2
85,1117,0.5,11,2
85,1117,0.5,12,7
85,1117,0.5,13,2
85,1117,0.5,14,4
85,1117,0.5,15,2
85,1117,0.5,16,2
85,1117,0.5,17,2
85,1117,0.5,18,2
85,1117,0.5,19,2
85,1117,0.5,20,2
85,1117,0.5,21,2
85,1117,0.5,22,2
85,1117,0.5,23,2
85,1117,0.5,24,2
85,1117,0.5,25,2
85,1117,0.5,26,2
85,1117,0.5,27,2
85,1117,0.5,28,2
85,1117,0.5,29,2
85,1117,0.5,30,2
85,1117,0.5,31,2
85,1117,0.5,32,2
85,1117,0.5,33,2
85,1117,0.5,34,2
85,1117,0.5,35,2
85,1117,0.5,36,2
85,1117,0.5,37,2
85,1117,0.5,38,2
85,1117,0.5,39,2
85,1117,0.5,40,2
85,1117,0.5,41,2
85,1117,0.5,42,2
85,1117,0.5,43,2
85,1117,0.5,44,2
85,1117,0.5,45,2
85,1117,0.5,46,2
85,1117,0.5,47,2
85,1117,0.5,48,2
85,1117,0.5,49,2
85,1117,0.5,50,2
85,1117,0.6,1,35
85,1117,0.6,2,14
85,1117,0.6,3,18
85,1117,0.6,4,13
85,1117,0.6,5,2
85,1117,0.6,6,5
85,1117,0.6,7,8
85,1117,0.6,8,2
85,1117,0.6,9,2
85,1117,0.6,10,2
85,1117,0.6,11,2
85,1117,0.6,12,2
85,1117,0.6,13,2
85,1117,0.6,14,2
85,1117,0.6,15,2
85,1117,0.6,16,2
85,1117,0.6,17,2
85,1117,0.6,18,2
85,1117,0.6,19,4
85,1117,0.6,20,2
85,1117,0.6,21,2
85,1117,0.6,22,2
85,1117,0.6,23,4
85,1117,0.6,24,2
85,1117,0.6,25,2
85,1117,0.6,26,2
85,1117,0.6,27,2
85,1117,0.6,28,2
85,1117,0.6,29,2
85,1117,0.6,30,2
85,1117,0.6,31,2
85,1117,0.6,32,2
85,1117,0.6,33,2
85,1117,0.6,34,2
85,1117,0.6,35,2
85,1117,0.6,36,2
85,1117,0.6,37,2
85,1117,0.6,38,2
85,1117,0.6,39,2
85,1117,0.6,40,2
85,1117,0.6,41,2
85,1117,0.6,42,2
85,1117,0.6,43,2
85,1117,0.6,44,2
85,1117,0.6,45,2
85,1117,0.6,46,2
85,1117,0.6,47,2
85,1117,0.6,48,2
85,1117,0.6,49,2
85,1117,0.6,50,2
85,1117,0.7,1,4
85,1117,0.7,2,33
85,1117,0.7,3,5
85,1117,0.7,4,4
85,1117,0.7,5,2
85,1117,0.7,6,2
85,1117,0.7,7,4
85,1117,0.7,8,4
85,1117,0.7,9,2
85,1117,0.7,10,2
85,1117,0.7,11,2
85,1117,0.7,12,2
85,1117,0.7,13,4
85,1117,0.7,14,2
85,1117,0.7,15,7
85,1117,0.7,16,2
85,1117,0.7,17,8
85,1117,0.7,18,2
85,1117,0.7,19,2
85,1117,0.7,20,2
85,1117,0.7,21,4
85,1117,0.7,22,2
85,1117,0.7,23,4
85,1117,0.7,24,2
85,1117,0.7,25,2
85,1117,0.7,26,2
85,1117,0.7,27,2
85,1117,0.7,28,2
85,1117,0.7,29,2
85,1117,0.7,30,2
85,1117,0.7,31,2
85,1117,0.7,32,2
85,1117,0.7,33,2
85,1117,0.7,34,2
85,1117,0.7,35,4
85,1117,0.7,36,2
85,1117,0.7,37,2
85,1117,0.7,38,2
85,1117,0.7,39,2
85,1117,0.7,40,2
85,1117,0.7,41,2
85,1117,0.7,42,2
85,1117,0.7,43,2
85,1117,0.7,44,2
85,1117,0.7,45,2
85,1117,0.7,46,4
85,1117,0.7,47,2
85,1117,0.7,48,2
85,1117,0.7,49,2
85,1117,0.7,50,2
85,1117,0.8,1,2
85,1117,0.8,2,35
85,1117,0.8,3,9
85,1117,0.8,4,5
85,1117,0.8,5,2
85,1117,0.8,6,6
85,1117,0.8,7,2
85,1117,0.8,8,2
85,1117,0.8,9,2
85,1117,0.8,10,2
85,1117,0.8,11,5
85,1117,0.8,12,2
85,1117,0.8,13,4
85,1117,0.8,14,4
85,1117,0.8,15,0
85,1117,0.8,16,2
85,1117,0.8,17,4
85,1117,0.8,18,0
85,1117,0.8,19,0
85,1117,0.8,20,0
85,1117,0.8,21,0
85,1117,0.8,22,2
85,1117,0.8,23,2
85,1117,0.8,24,0
85,1117,0.8,25,2
85,1117,0.8,26,2
85,1117,0.8,27,2
85,1117,0.8,28,2
85,1117,0.8,29,2
85,1117,0.8,30,2
85,1117,0.8,31,0
85,1117,0.8,32,2
85,1117,0.8,33,2
85,1117,0.8,34,0
85,1117,0.8,35,0
85,1117,0.8,36,2
85,1117,0.8,37,0
85,1117,0.8,38,2
85,1117,0.8,39,2
85,1117,0.8,40,2
85,1117,0.8,41,2
85,1117,0.8,42,0
85,1117,0.8,43,2
85,1117,0.8,44,0
85,1117,0.8,45,0
85,1117,0.8,46,2
85,1117,0.8,47,2
85,1117,0.8,48,0
85,1117,0.8,49,0
85,1117,0.8,50,0
85,1117,0.9,1,2
85,1117,0.9,2,28
85,1117,0.9,3,5
85,1117,0.9,4,7
85,1117,0.9,5,11
85,1117,0.9,6,5
85,1117,0.9,7,5
85,1117,0.9,8,5
85,1117,0.9,9,5
85,1117,0.9,10,2
85,1117,0.9,11,2
85,1117,0.9,12,4
85,1117,0.9,13,2
85,1117,0.9,14,2
85,1117,0.9,15,2
85,1117,0.9,16,2
85,1117,0.9,17,4
85,1117,0.9,18,2
85,1117,0.9,19,2
85,1117,0.9,20,2
85,1117,0.9,21,2
85,1117,0.9,22,2
85,1117,0.9,23,2
85,1117,0.9,24,2
85,1117,0.9,25,3
85,1117,0.9,26,2
85,1117,0.9,27,2
85,1117,0.9,28,2
85,1117,0.9,29,2
85,1117,0.9,30,2
85,1117,0.9,31,2
85,1117,0.9,32,2
85,1117,0.9,33,3
85,1117,0.9,34,2
85,1117,0.9,35,2
85,1117,0.9,36,2
85,1117,0.9,37,4
85,1117,0.9,38,2
85,1117,0.9,39,2
85,1117,0.9,40,2
85,1117,0.9,41,2
85,1117,0.9,42,2
85,1117,0.9,43,2
85,1117,0.9,44,2
85,1117,0.9,45,2
85,1117,0.9,46,2
85,1117,0.9,47,2
85,1117,0.9,48,2
85,1117,0.9,49,0
85,1117,0.9,50,2
85,1117,1.0,1,12
85,1117,1.0,2,11
85,1117,1.0,3,2
85,1117,1.0,4,2
85,1117,1.0,5,2
85,1117,1.0,6,4
85,1117,1.0,7,0
85,1117,1.0,8,4
85,1117,1.0,9,0
85,1117,1.0,10,12
85,1117,1.0,11,0
85,1117,1.0,12,2
85,1117,1.0,13,0
85,1117,1.0,14,2
85,1117,1.0,15,4
85,1117,1.0,16,2
85,1117,1.0,17,2
85,1117,1.0,18,2
85,1117,1.0,19,5
85,1117,1.0,20,0
85,1117,1.0,21,4
85,1117,1.0,22,2
85,1117,1.0,23,2
85,1117,1.0,24,2
85,1117,1.0,25,0
85,1117,1.0,26,2
85,1117,1.0,27,2
85,1117,1.0,28,2
85,1117,1.0,29,2
85,1117,1.0,30,0
85,1117,1.0,31,2
85,1117,1.0,32,2
85,1117,1.0,33,2
85,1117,1.0,34,2
85,1117,1.0,35,2
85,1117,1.0,36,2
85,1117,1.0,37,0
85,1117,1.0,38,0
85,1117,1.0,39,2
85,1117,1.0,40,2
85,1117,1.0,41,2
85,1117,1.0,42,0
85,1117,1.0,43,2
85,1117,1.0,44,2
85,1117,1.0,45,0
85,1117,1.0,46,2
85,1117,1.0,47,2
85,1117,1.0,48,0
85,1117,1.0,49,2
85,1117,1.0,50,2
55,490,0.1,1,44
55,490,0.1,2,16
55,490,0.1,3,16
55,490,0.1,4,43
55,490,0.1,5,9
55,490,0.1,6,9
55,490,0.1,7,16
55,490,0.1,8,16
55,490,0.1,9,16
55,490,0.1,10,9
55,490,0.1,11,9
55,490,0.1,12,16
55,490,0.1,13,9
55,490,0.1,14,0
55,490,0.1,15,16
55,490,0.1,16,9
55,490,0.1,17,0
55,490,0.1,18,9
55,490,0.1,19,9
55,490,0.1,20,9
55,490,0.1,21,9
55,490,0.1,22,9
55,490,0.1,23,16
55,490,0.1,24,9
55,490,0.1,25,9
55,490,0.1,26,9
55,490,0.1,27,9
55,490,0.1,28,9
55,490,0.1,29,9
55,490,0.1,30,9
55,490,0.1,31,9
55,490,0.1,32,9
55,490,0.1,33,9
55,490,0.1,34,9
55,490,0.1,35,9
55,490,0.1,36,9
55,490,0.1,37,9
55,490,0.1,38,9
55,490,0.1,39,9
55,490,0.1,40,9
55,490,0.1,41,9
55,490,0.1,42,9
55,490,0.1,43,9
55,490,0.1,44,9
55,490,0.1,45,9
55,490,0.1,46,9
55,490,0.1,47,9
55,490,0.1,48,9
55,490,0.1,49,9
55,490,0.1,50,9
55,490,0.2,1,4
55,490,0.2,2,14
55,490,0.2,3,16
55,490,0.2,4,16
55,490,0.2,5,0
55,490,0.2,6,14
55,490,0.2,7,12
55,490,0.2,8,0
55,490,0.2,9,0
55,490,0.2,10,0
55,490,0.2,11,0
55,490,0.2,12,0
55,490,0.2,13,0
55,490,0.2,14,0
55,490,0.2,15,0
55,490,0.2,16,0
55,490,0.2,17,0
55,490,0.2,18,0
55,490,0.2,19,0
55,490,0.2,20,0
55,490,0.2,21,0
55,490,0.2,22,0
55,490,0.2,23,0
55,490,0.2,24,0
55,490,0.2,25,0
55,490,0.2,26,0
55,490,0.2,27,0
55,490,0.2,28,0
55,490,0.2,29,0
55,490,0.2,30,0
55,490,0.2,31,0
55,490,0.2,32,0
55,490,0.2,33,0
55,490,0.2,34,0
55,490,0.2,35,0
55,490,0.2,36,0
55,490,0.2,37,0
55,490,0.2,38,0
55,490,0.2,39,0
55,490,0.2,40,0
55,490,0.2,41,0
55,490,0.2,42,0
55,490,0.2,43,0
55,490,0.2,44,0
55,490,0.2,45,0
55,490,0.2,46,0
55,490,0.2,47,0
55,490,0.2,48,0
55,490,0.2,49,0
55,490,0.2,50,0
55,490,0.3,1,43
55,490,0.3,2,14
55,490,0.3,3,31
55,490,0.3,4,0
55,490,0.3,5,0
55,490,0.3,6,16
55,490,0.3,7,31
55,490,0.3,8,9
55,490,0.3,9,0
55,490,0.3,10,0
55,490,0.3,11,0
55,490,0.3,12,0
55,490,0.3,13,0
55,490,0.3,14,0
55,490,0.3,15,0
55,490,0.3,16,0
55,490,0.3,17,0
55,490,0.3,18,0
55,490,0.3,19,0
55,490,0.3,20,0
55,490,0.3,21,0
55,490,0.3,22,0
55,490,0.3,23,5
55,490,0.3,24,0
55,490,0.3,25,0
55,490,0.3,26,0
55,490,0.3,27,0
55,490,0.3,28,0
55,490,0.3,29,0
55,490,0.3,30,0
55,490,0.3,31,0
55,490,0.3,32,0
55,490,0.3,33,0
55,490,0.3,34,0
55,490,0.3,35,0
55,490,0.3,36,0
55,490,0.3,37,0
55,490,0.3,38,0
55,490,0.3,39,0
55,490,0.3,40,0
55,490,0.3,41,0
55,490,0.3,42,0
55,490,0.3,43,0
55,490,0.3,44,0
55,490,0.3,45,0
55,490,0.3,46,0
55,490,0.3,47,0
55,490,0.3,48,0
55,490,0.3,49,0
55,490,0.3,50,0
55,490,0.4,1,44
55,490,0.4,2,0
55,490,0.4,3,24
55,490,0.4,4,0
55,490,0.4,5,0
55,490,0.4,6,0
55,490,0.4,7,0
55,490,0.4,8,5
55,490,0.4,9,0
55,490,0.4,10,0
55,490,0.4,11,0
55,490,0.4,12,5
55,490,0.4,13,0
55,490,0.4,14,0
55,490,0.4,15,0
55,490,0.4,16,0
55,490,0.4,17,0
55,490,0.4,18,0
55,490,0.4,19,0
55,490,0.4,20,0
55,490,0.4,21,0
55,490,0.4,22,0
55,490,0.4,23,0
55,490,0.4,24,0
55,490,0.4,25,0
55,490,0.4,26,0
55,490,0.4,27,0
55,490,0.4,28,0
55,490,0.4,29,0
55,490,0.4,30,0
55,490,0.4,31,0
55,490,0.4,32,0
55,490,0.4,33,0
55,490,0.4,34,0
55,490,0.4,35,0
55,490,0.4,36,0
55,490,0.4,37,0
55,490,0.4,38,0
55,490,0.4,39,0
55,490,0.4,40,0
55,490,0.4,41,0
55,490,0.4,42,0
55,490,0.4,43,0
55,490,0.4,44,0
55,490,0.4,45,0
55,490,0.4,46,0
55,490,0.4,47,0
55,490,0.4,48,0
55,490,0.4,49,0
55,490,0.4,50,0
55,490,0.5,1,33
55,490,0.5,2,26
55,490,0.5,3,9
55,490,0.5,4,0
55,490,0.5,5,5
55,490,0.5,6,5
55,490,0.5,7,0
55,490,0.5,8,6
55,490,0.5,9,0
55,490,0.5,10,0
55,490,0.5,11,0
55,490,0.5,12,0
55,490,0.5,13,0
55,490,0.5,14,0
55,490,0.5,15,0
55,490,0.5,16,0
55,490,0.5,17,0
55,490,0.5,18,0
55,490,0.5,19,0
55,490,0.5,20,0
55,490,0.5,21,0
55,490,0.5,22,0
55,490,0.5,23,0
55,490,0.5,24,0
55,490,0.5,25,0
55,490,0.5,26,0
55,490,0.5,27,0
55,490,0.5,28,0
55,490,0.5,29,0
55,490,0.5,30,0
55,490,0.5,31,0
55,490,0.5,32,0
55,490,0.5,33,0
55,490,0.5,34,0
55,490,0.5,35,0
55,490,0.5,36,0
55,490,0.5,37,0
55,490,0.5,38,0
55,490,0.5,39,0
55,490,0.5,40,0
55,490,0.5,41,0
55,490,0.5,42,0
55,490,0.5,43,0
55,490,0.5,44,0
55,490,0.5,45,0
55,490,0.5,46,0
55,490,0.5,47,0
55,490,0.5,48,0
55,490,0.5,49,0
55,490,0.5,50,0
55,490,0.6,1,32
55,490,0.6,2,5
55,490,0.6,3,0
55,490,0.6,4,0
55,490,0.6,5,0
55,490,0.6,6,5
55,490,0.6,7,0
55,490,0.6,8,0
55,490,0.6,9,0
55,490,0.6,10,0
55,490,0.6,11,0
55,490,0.6,12,0
55,490,0.6,13,0
55,490,0.6,14,0
55,490,0.6,15,0
55,490,0.6,16,0
55,490,0.6,17,0
55,490,0.6,18,0
55,490,0.6,19,0
55,490,0.6,20,0
55,490,0.6,21,0
55,490,0.6,22,0
55,490,0.6,23,0
55,490,0.6,24,0
55,490,0.6,25,0
55,490,0.6,26,0
55,490,0.6,27,0
55,490,0.6,28,0
55,490,0.6,29,0
55,490,0.6,30,0
55,490,0.6,31,0
55,490,0.6,32,0
55,490,0.6,33,0
55,490,0.6,34,0
55,490,0.6,35,0
55,490,0.6,36,0
55,490,0.6,37,0
55,490,0.6,38,0
55,490,0.6,39,0
55,490,0.6,40,0
55,490,0.6,41,0
55,490,0.6,42,0
55,490,0.6,43,0
55,490,0.6,44,0
55,490,0.6,45,0
55,490,0.6,46,0
55,490,0.6,47,0
55,490,0.6,48,0
55,490,0.6,49,0
55,490,0.6,50,0
55,490,0.7,1,5
55,490,0.7,2,26
55,490,0.7,3,14
55,490,0.7,4,0
55,490,0.7,5,9
55,490,0.7,6,0
55,490,0.7,7,0
55,490,0.7,8,0
55,490,0.7,9,0
55,490,0.7,10,0
55,490,0.7,11,0
55,490,0.7,12,0
55,490,0.7,13,0
55,490,0.7,14,0
55,490,0.7,15,0
55,490,0.7,16,0
55,490,0.7,17,0
55,490,0.7,18,0
55,490,0.7,19,0
55,490,0.7,20,0
55,490,0.7,21,0
55,490,0.7,22,0
55,490,0.7,23,0
55,490,0.7,24,0
55,490,0.7,25,0
55,490,0.7,26,0
55,490,0.7,27,0
55,490,0.7,28,0
55,490,0.7,29,0
55,490,0.7,30,0
55,490,0.7,31,0
55,490,0.7,32,0
55,490,0.7,33,0
55,490,0.7,34,0
55,490,0.7,35,0
55,490,0.7,36,0
55,490,0.7,37,0
55,490,0.7,38,0
55,490,0.7,39,0
55,490,0.7,40,0
55,490,0.7,41,0
55,490,0.7,42,0
55,490,0.7,43,0
55,490,0.7,44,0
55,490,0.7,45,0
55,490,0.7,46,0
55,490,0.7,47,0
55,490,0.7,48,0
55,490,0.7,49,0
55,490,0.7,50,0
55,490,0.8,1,0
55,490,0.8,2,4
55,490,0.8,3,6
55,490,0.8,4,0
55,490,0.8,5,5
55,490,0.8,6,5
55,490,0.8,7,0
55,490,0.8,8,0
55,490,0.8,9,0
55,490,0.8,10,0
55,490,0.8,11,0
55,490,0.8,12,0
55,490,0.8,13,0
55,490,0.8,14,0
55,490,0.8,15,0
55,490,0.8,16,0
55,490,0.8,17,0
55,490,0.8,18,0
55,490,0.8,19,0
55,490,0.8,20,0
55,490,0.8,21,0
55,490,0.8,22,0
55,490,0.8,23,0
55,490,0.8,24,0
55,490,0.8,25,0
55,490,0.8,26,0
55,490,0.8,27,0
55,490,0.8,28,0
55,490,0.8,29,0
55,490,0.8,30,0
55,490,0.8,31,0
55,490,0.8,32,0
55,490,0.8,33,0
55,490,0.8,34,0
55,490,0.8,35,0
55,490,0.8,36,0
55,490,0.8,37,0
55,490,0.8,38,0
55,490,0.8,39,0
55,490,0.8,40,0
55,490,0.8,41,0
55,490,0.8,42,0
55,490,0.8,43,0
55,490,0.8,44,0
55,490,0.8,45,0
55,490,0.8,46,0
55,490,0.8,47,0
55,490,0.8,48,0
55,490,0.8,49,0
55,490,0.8,50,0
55,490,0.9,1,33
55,490,0.9,2,5
55,490,0.9,3,0
55,490,0.9,4,6
55,490,0.9,5,0
55,490,0.9,6,4
55,490,0.9,7,0
55,490,0.9,8,0
55,490,0.9,9,0
55,490,0.9,10,0
55,490,0.9,11,0
55,490,0.9,12,0
55,490,0.9,13,0
55,490,0.9,14,0
55,490,0.9,15,0
55,490,0.9,16,0
55,490,0.9,17,0
55,490,0.9,18,0
55,490,0.9,19,0
55,490,0.9,20,0
55,490,0.9,21,3
55,490,0.9,22,0
55,490,0.9,23,0
55,490,0.9,24,0
55,490,0.9,25,0
55,490,0.9,26,0
55,490,0.9,27,0
55,490,0.9,28,0
55,490,0.9,29,0
55,490,0.9,30,0
55,490,0.9,31,5
55,490,0.9,32,0
55,490,0.9,33,0
55,490,0.9,34,0
55,490,0.9,35,0
55,490,0.9,36,0
55,490,0.9,37,0
55,490,0.9,38,0
55,490,0.9,39,0
55,490,0.9,40,0
55,490,0.9,41,0
55,490,0.9,42,0
55,490,0.9,43,0
55,490,0.9,44,0
55,490,0.9,45,0
55,490,0.9,46,0
55,490,0.9,47,0
55,490,0.9,48,0
55,490,0.9,49,0
55,490,0.9,50,0
55,490,1.0,1,39
55,490,1.0,2,0
55,490,1.0,3,6
55,490,1.0,4,0
55,490,1.0,5,3
55,490,1.0,6,0
55,490,1.0,7,5
55,490,1.0,8,0
55,490,1.0,9,0
55,490,1.0,10,0
55,490,1.0,11,0
55,490,1.0,12,0
55,490,1.0,13,0
55,490,1.0,14,0
55,490,1.0,15,0
55,490,1.0,16,0
55,490,1.0,17,0
55,490,1.0,18,0
55,490,1.0,19,0
55,490,1.0,20,0
55,490,1.0,21,0
55,490,1.0,22,5
55,490,1.0,23,0
55,490,1.0,24,0
55,490,1.0,25,0
55,490,1.0,26,0
55,490,1.0,27,0
55,490,1.0,28,0
55,490,1.0,29,0
55,490,1.0,30,0
55,490,1.0,31,0
55,490,1.0,32,0
55,490,1.0,33,0
55,490,1.0,34,0
55,490,1.0,35,0
55,490,1.0,36,0
55,490,1.0,37,0
55,490,1.0,38,0
55,490,1.0,39,0
55,490,1.0,40,0
55,490,1.0,41,0
55,490,1.0,42,0
55,490,1.0,43,0
55,490,1.0,44,0
55,490,1.0,45,0
55,490,1.0,46,0
55,490,1.0,47,0
55,490,1.0,48,0
55,490,1.0,49,0
55,490,1.0,50,0
75,856,0.1,1,59
75,856,0.1,2,22
75,856,0.1,3,6
75,856,0.1,4,6
75,856,0.1,5,6
75,856,0.1,6,6
75,856,0.1,7,6
75,856,0.1,8,6
75,856,0.1,9,6
75,856,0.1,10,14
75,856,0.1,11,6
75,856,0.1,12,6
75,856,0.1,13,6
75,856,0.1,14,6
75,856,0.1,15,6
75,856,0.1,16,6
75,856,0.1,17,6
75,856,0.1,18,6
75,856,0.1,19,6
75,856,0.1,20,6
75,856,0.1,21,6
75,856,0.1,22,6
75,856,0.1,23,6
75,856,0.1,24,6
75,856,0.1,25,6
75,856,0.1,26,6
75,856,0.1,27,6
75,856,0.1,28,6
75,856,0.1,29,6
75,856,0.1,30,6
75,856,0.1,31,6
75,856,0.1,32,6
75,856,0.1,33,6
75,856,0.1,34,6
75,856,0.1,35,6
75,856,0.1,36,6
75,856,0.1,37,6
75,856,0.1,38,6
75,856,0.1,39,6
75,856,0.1,40,6
75,856,0.1,41,6
75,856,0.1,42,6
75,856,0.1,43,6
75,856,0.1,44,6
75,856,0.1,45,6
75,856,0.1,46,6
75,856,0.1,47,6
75,856,0.1,48,6
75,856,0.1,49,6
75,856,0.1,50,6
75,856,0.2,1,6
75,856,0.2,2,14
75,856,0.2,3,6
75,856,0.2,4,14
75,856,0.2,5,6
75,856,0.2,6,14
75,856,0.2,7,6
75,856,0.2,8,6
75,856,0.2,9,6
75,856,0.2,10,6
75,856,0.2,11,6
75,856,0.2,12,6
75,856,0.2,13,6
75,856,0.2,14,6
75,856,0.2,15,6
75,856,0.2,16,6
75,856,0.2,17,6
75,856,0.2,18,11
75,856,0.2,19,6
75,856,0.2,20,6
75,856,0.2,21,6
75,856,0.2,22,6
75,856,0.2,23,6
75,856,0.2,24,6
75,856,0.2,25,6
75,856,0.2,26,6
75,856,0.2,27,6
75,856,0.2,28,6
75,856,0.2,29,6
75,856,0.2,30,6
75,856,0.2,31,6
75,856,0.2,32,6
75,856,0.2,33,6
75,856,0.2,34,6
75,856,0.2,35,6
75,856,0.2,36,6
75,856,0.2,37,6
75,856,0.2,38,6
75,856,0.2,39,6
75,856,0.2,40,6
75,856,0.2,41,6
75,856,0.2,42,6
75,856,0.2,43,6
75,856,0.2,44,6
75,856,0.2,45,6
75,856,0.2,46,6
75,856,0.2,47,6
75,856,0.2,48,6
75,856,0.2,49,6
75,856,0.2,50,6
75,856,0.3,1,15
75,856,0.3,2,22
75,856,0.3,3,6
75,856,0.3,4,0
75,856,0.3,5,11
75,856,0.3,6,15
75,856,0.3,7,6
75,856,0.3,8,11
75,856,0.3,9,6
75,856,0.3,10,11
75,856,0.3,11,6
75,856,0.3,12,14
75,856,0.3,13,6
75,856,0.3,14,6
75,856,0.3,15,6
75,856,0.3,16,6
75,856,0.3,17,6
75,856,0.3,18,6
75,856,0.3,19,6
75,856,0.3,20,6
75,856,0.3,21,6
75,856,0.3,22,6
75,856,0.3,23,6
75,856,0.3,24,6
75,856,0.3,25,6
75,856,0.3,26,6
75,856,0.3,27,6
75,856,0.3,28,6
75,856,0.3,29,6
75,856,0.3,30,6
75,856,0.3,31,6
75,856,0.3,32,6
75,856,0.3,33,6
75,856,0.3,34,6
75,856,0.3,35,6
75,856,0.3,36,6
75,856,0.3,37,6
75,856,0.3,38,6
75,856,0.3,39,6
75,856,0.3,40,6
75,856,0.3,41,6
75,856,0.3,42,6
75,856,0.3,43,6
75,856,0.3,44,6
75,856,0.3,45,0
75,856,0.3,46,6
75,856,0.3,47,6
75,856,0.3,48,6
75,856,0.3,49,6
75,856,0.3,50,6
75,856,0.4,1,14
75,856,0.4,2,0
75,856,0.4,3,14
75,856,0.4,4,6
75,856,0.4,5,6
75,856,0.4,6,6
75,856,0.4,7,6
75,856,0.4,8,14
75,856,0.4,9,0
75,856,0.4,10,0
75,856,0.4,11,15
75,856,0.4,12,11
75,856,0.4,13,0
75,856,0.4,14,6
75,856,0.4,15,6
75,856,0.4,16,11
75,856,0.4,17,0
75,856,0.4,18,0
75,856,0.4,19,6
75,856,0.4,20,6
75,856,0.4,21,6
75,856,0.4,22,6
75,856,0.4,23,0
75,856,0.4,24,6
75,856,0.4,25,0
75,856,0.4,26,6
75,856,0.4,27,6
75,856,0.4,28,6
75,856,0.4,29,0
75,856,0.4,30,6
75,856,0.4,31,6
75,856,0.4,32,6
75,856,0.4,33,0
75,856,0.4,34,0
75,856,0.4,35,0
75,856,0.4,36,6
75,856,0.4,37,0
75,856,0.4,38,0
75,856,0.4,39,0
75,856,0.4,40,0
75,856,0.4,41,6
75,856,0.4,42,6
75,856,0.4,43,0
75,856,0.4,44,0
75,856,0.4,45,6
75,856,0.4,46,0
75,856,0.4,47,6
75,856,0.4,48,0
75,856,0.4,49,0
75,856,0.4,50,0
75,856,0.5,1,21
75,856,0.5,2,25
75,856,0.5,3,15
75,856,0.5,4,6
75,856,0.5,5,11
75,856,0.5,6,6
75,856,0.5,7,0
75,856,0.5,8,6
75,856,0.5,9,14
75,856,0.5,10,11
75,856,0.5,11,0
75,856,0.5,12,0
75,856,0.5,13,11
75,856,0.5,14,0
75,856,0.5,15,11
75,856,0.5,16,0
75,856,0.5,17,0
75,856,0.5,18,6
75,856,0.5,19,0
75,856,0.5,20,0
75,856,0.5,21,0
75,856,0.5,22,0
75,856,0.5,23,0
75,856,0.5,24,0
75,856,0.5,25,0
75,856,0.5,26,0
75,856,0.5,27,0
75,856,0.5,28,0
75,856,0.5,29,0
75,856,0.5,30,0
75,856,0.5,31,0
75,856,0.5,32,0
75,856,0.5,33,0
75,856,0.5,34,0
75,856,0.5,35,0
75,856,0.5,36,0
75,856,0.5,37,0
75,856,0.5,38,0
75,856,0.5,39,0
75,856,0.5,40,0
75,856,0.5,41,0
75,856,0.5,42,0
75,856,0.5,43,0
75,856,0.5,44,0
75,856,0.5,45,0
75,856,0.5,46,0
75,856,0.5,47,0
75,856,0.5,48,0
75,856,0.5,49,0
75,856,0.5,50,0
75,856,0.6,1,18
75,856,0.6,2,6
75,856,0.6,3,15
75,856,0.6,4,15
75,856,0.6,5,6
75,856,0.6,6,0
75,856,0.6,7,0
75,856,0.6,8,0
75,856,0.6,9,0
75,856,0.6,10,0
75,856,0.6,11,0
75,856,0.6,12,0
75,856,0.6,13,6
75,856,0.6,14,0
75,856,0.6,15,6
75,856,0.6,16,0
75,856,0.6,17,0
75,856,0.6,18,0
75,856,0.6,19,6
75,856,0.6,20,0
75,856,0.6,21,0
75,856,0.6,22,0
75,856,0.6,23,0
75,856,0.6,24,6
75,856,0.6,25,0
75,856,0.6,26,0
75,856,0.6,27,0
75,856,0.6,28,0
75,856,0.6,29,0
75,856,0.6,30,0
75,856,0.6,31,6
75,856,0.6,32,0
75,856,0.6,33,6
75,856,0.6,34,0
75,856,0.6,35,0
75,856,0.6,36,0
75,856,0.6,37,0
75,856,0.6,38,0
75,856,0.6,39,0
75,856,0.6,40,0
75,856,0.6,41,0
75,856,0.6,42,0
75,856,0.6,43,0
75,856,0.6,44,0
75,856,0.6,45,0
75,856,0.6,46,0
75,856,0.6,47,0
75,856,0.6,48,0
75,856,0.6,49,0
75,856,0.6,50,0
75,856,0.7,1,6
75,856,0.7,2,19
75,856,0.7,3,19
75,856,0.7,4,6
75,856,0.7,5,6
75,856,0.7,6,6
75,856,0.7,7,0
75,856,0.7,8,0
75,856,0.7,9,6
75,856,0.7,10,0
75,856,0.7,11,0
75,856,0.7,12,0
75,856,0.7,13,0
75,856,0.7,14,0
75,856,0.7,15,6
75,856,0.7,16,0
75,856,0.7,17,0
75,856,0.7,18,0
75,856,0.7,19,6
