n,m,p,it,ns
25,300,0.6,5,33378032
25,300,0.6,5,33377124
25,300,0.6,5,33401848
25,300,0.6,5,33387461
25,300,0.6,5,33384806
25,300,0.6,5,33385295
25,300,0.6,5,33440260
25,300,0.6,5,33425035
25,300,0.6,5,33416933
25,300,0.6,5,33386692
25,300,0.6,5,33375308
25,300,0.6,5,33383619
25,300,0.6,5,33364553
25,300,0.6,5,33411975
25,300,0.6,5,33360152
25,300,0.6,5,33420566
25,300,0.6,5,33348000
25,300,0.6,5,33440540
25,300,0.6,5,33380546
25,300,0.6,5,33404083
25,300,0.6,5,33403105
25,300,0.6,5,33433346
25,300,0.6,5,33392070
25,300,0.6,5,33415257
25,300,0.6,5,33357289
25,300,0.6,5,33377613
25,300,0.6,5,33403454
25,300,0.6,5,33387880
25,300,0.6,5,33361899
25,300,0.6,5,33387041
25,300,0.7,1,6704744
25,300,0.7,1,6682046
25,300,0.7,1,6692382
25,300,0.7,1,6689170
25,300,0.7,1,6672757
25,300,0.7,1,6678204
25,300,0.7,1,6688332
25,300,0.7,1,6675201
25,300,0.7,1,6717804
25,300,0.7,1,6684002
25,300,0.7,1,6668706
25,300,0.7,1,6686516
25,300,0.7,1,6677785
25,300,0.7,1,6682604
25,300,0.7,1,6676249
25,300,0.7,1,6676319
25,300,0.7,1,6670242
25,300,0.7,1,6676529
25,300,0.7,1,6672408
25,300,0.7,1,6672129
25,300,0.7,1,6698598
25,300,0.7,1,6675411
25,300,0.7,1,6673456
25,300,0.7,1,6672896
25,300,0.7,1,6676040
25,300,0.7,1,6676249
25,300,0.7,1,6702160
25,300,0.7,1,6688191
25,300,0.7,1,6670732
25,300,0.7,1,6687144
25,300,0.7,1,6671570
25,300,0.7,1,6704116
25,300,0.7,1,6679531
25,300,0.7,1,6679392
25,300,0.7,1,6674154
25,300,0.7,1,6686166
25,300,0.7,1,6680300
25,300,0.7,1,6679881
25,300,0.7,1,6690147
25,300,0.7,1,6670941
25,300,0.7,1,6685677
25,300,0.7,1,6668636
25,300,0.7,1,6678763
25,300,0.7,1,6677506
25,300,0.7,1,6704115
25,300,0.7,1,6680299
25,300,0.7,1,6674643
25,300,0.7,1,6680649
25,300,0.7,1,6674014
25,300,0.7,1,6676459
25,300,0.7,1,6674014
25,300,0.7,1,6679322
25,300,0.7,1,6676180
25,300,0.7,1,6681766
25,300,0.7,1,6709563
25,300,0.7,1,6683792
25,300,0.7,1,6672128
25,300,0.7,1,6679741
25,300,0.7,1,6678554
25,300,0.7,1,6680998
25,300,0.7,1,6710890
25,300,0.7,1,6680998
25,300,0.7,1,6675551
25,300,0.7,1,6679462
25,300,0.7,1,6677087
25,300,0.7,1,6672548
25,300,0.7,1,6669684
25,300,0.7,1,6683303
25,300,0.7,1,6677925
25,300,0.7,1,6685049
25,300,0.7,1,6671989
25,300,0.7,1,6669335
25,300,0.7,1,6677646
25,300,0.7,1,6691055
25,300,0.7,1,6674434
25,300,0.7,1,6678973
25,300,0.7,1,6681417
25,300,0.7,1,6684071
25,300,0.7,1,6672897
25,300,0.7,1,6679950
25,300,0.7,1,6674782
25,300,0.7,1,6682185
25,300,0.7,1,6684770
25,300,0.7,1,6680928
25,300,0.7,1,6683722
25,300,0.7,1,6695665
25,300,0.7,1,6675411
25,300,0.7,1,6670452
25,300,0.7,1,6677157
25,300,0.7,1,6676737
25,300,0.7,1,6676947
25,300,0.7,1,6676389
25,300,0.7,1,6673525
25,300,0.7,1,6679741
25,300,0.7,1,6676598
25,300,0.7,1,6701671
25,300,0.7,1,6664655
25,300,0.7,1,6715221
25,300,0.7,1,6672827
25,300,0.7,1,6674363
25,300,0.7,2,13379247
25,300,0.7,2,13354454
25,300,0.7,2,13351590
25,300,0.7,2,13352917
25,300,0.7,2,13359482
25,300,0.7,2,13349913
25,300,0.7,2,13350961
25,300,0.7,2,13367583
25,300,0.7,2,13354453
25,300,0.7,2,13358225
25,300,0.7,2,13399571
25,300,0.7,2,13337622
25,300,0.7,2,13352079
25,300,0.7,2,13362136
25,300,0.7,2,13363254
25,300,0.7,2,13390561
25,300,0.7,2,13370167
25,300,0.7,2,13353546
25,300,0.7,2,13394123
25,300,0.7,2,13350193
25,300,0.7,2,13353546
25,300,0.7,2,13364092
25,300,0.7,2,13353894
25,300,0.7,2,13361158
25,300,0.7,2,13349425
25,300,0.7,2,13387209
25,300,0.7,2,13354663
25,300,0.7,2,13350822
25,300,0.7,2,13367304
25,300,0.7,2,13352079
25,300,0.7,2,13348727
25,300,0.7,2,13350892
25,300,0.7,2,13348307
25,300,0.7,2,13361158
25,300,0.7,2,13357317
25,300,0.7,2,13352079
25,300,0.7,2,13389793
25,300,0.7,2,13345863
25,300,0.7,2,13383019
25,300,0.7,2,13352498
25,300,0.7,2,13354593
25,300,0.7,2,13351380
25,300,0.7,2,13354942
25,300,0.7,2,13337133
25,300,0.7,2,13359971
25,300,0.7,2,13355431
25,300,0.7,2,13356898
25,300,0.7,2,13367514
25,300,0.7,2,13345304
25,300,0.7,2,13347400
25,300,0.7,2,13344047
25,300,0.7,2,13366466
25,300,0.7,2,13331476
25,300,0.7,2,13355920
25,300,0.7,2,13369888
25,300,0.7,2,13349705
25,300,0.7,2,13341114
25,300,0.7,2,13367514
25,300,0.7,2,13376244
25,300,0.7,2,13345514
25,300,0.7,2,13393215
25,300,0.7,2,13348377
25,300,0.7,2,13346841
25,300,0.7,2,13374009
25,300,0.7,2,13352428
25,300,0.7,2,13341812
25,300,0.7,2,13351310
25,300,0.7,2,13359901
25,300,0.7,2,13360529
25,300,0.7,2,13357667
25,300,0.7,2,13355571
25,300,0.7,2,13345165
25,300,0.7,2,13354733
25,300,0.7,2,13367724
25,300,0.7,2,13354244
25,300,0.7,2,13342580
25,300,0.7,2,13342022
25,300,0.7,2,13354873
25,300,0.7,2,13343209
25,300,0.7,2,13353476
25,300,0.7,2,13403482
25,300,0.7,2,13357177
25,300,0.7,2,13364022
25,300,0.7,2,13353476
25,300,0.7,2,13339367
25,300,0.7,2,13354314
25,300,0.7,2,13343209
25,300,0.7,2,13350124
25,300,0.7,2,13344467
25,300,0.7,2,13365907
25,300,0.7,2,13344327
25,300,0.7,2,13348028
25,300,0.7,2,13360739
25,300,0.7,2,13348517
25,300,0.7,2,13355571
25,300,0.7,2,13355711
25,300,0.7,2,13350053
25,300,0.7,2,13352428
25,300,0.7,2,13345793
25,300,0.7,2,13354872
25,300,0.7,3,20045648
25,300,0.7,3,20035661
25,300,0.7,3,20063249
25,300,0.7,3,20026512
25,300,0.7,3,20032169
25,300,0.7,3,20033775
25,300,0.7,3,20035870
25,300,0.7,3,20032938
25,300,0.7,3,20036988
25,300,0.7,3,20014778
25,300,0.7,3,20005280
25,300,0.7,3,20025185
25,300,0.7,3,20026791
25,300,0.7,3,20044252
25,300,0.7,3,20033566
25,300,0.7,3,20027769
25,300,0.7,3,20059896
25,300,0.7,3,20021763
25,300,0.7,3,20027769
25,300,0.7,3,20043413
25,300,0.7,3,20045858
25,300,0.7,3,20039503
25,300,0.7,3,20005769
25,300,0.7,3,20032588
25,300,0.7,3,20026792
25,300,0.7,3,20037686
25,300,0.7,3,20018969
25,300,0.7,3,20064157
25,300,0.7,3,20028886
25,300,0.7,3,20033496
25,300,0.7,3,20025604
25,300,0.7,3,20058429
25,300,0.7,3,20028397
25,300,0.7,3,20056963
25,300,0.7,3,20014360
25,300,0.7,3,20033775
25,300,0.7,3,20038105
25,300,0.7,3,20045928
25,300,0.7,3,20011217
25,300,0.7,3,20021483
25,300,0.7,3,20036779
25,300,0.7,3,20062201
25,300,0.7,3,20005140
25,300,0.7,3,20023439
25,300,0.7,3,20033566
25,300,0.7,3,20018830
25,300,0.7,3,20027070
25,300,0.7,3,20035522
25,300,0.7,3,20026023
25,300,0.7,3,20011775
25,300,0.7,3,20028817
25,300,0.7,3,20025464
25,300,0.7,3,20008074
25,300,0.7,3,20050328
25,300,0.7,3,20018689
25,300,0.7,3,20028887
25,300,0.7,3,20009331
25,300,0.7,3,20058080
25,300,0.7,3,20072747
25,300,0.7,3,20030702
25,300,0.7,3,20033287
25,300,0.7,3,20081896
25,300,0.7,3,20008633
25,300,0.7,3,20061711
25,300,0.7,3,20047395
25,300,0.7,3,20042296
25,300,0.7,3,20028119
25,300,0.7,3,20027070
25,300,0.7,3,20020645
25,300,0.7,3,20033356
25,300,0.7,3,20014639
25,300,0.7,3,20036429
25,300,0.7,3,20034054
25,300,0.7,3,20056892
25,300,0.7,3,20015408
25,300,0.7,3,20037058
25,300,0.7,3,20028746
25,300,0.7,3,20029724
25,300,0.7,3,20001997
25,300,0.7,3,20048233
25,300,0.7,3,20030702
25,300,0.7,3,20051446
25,300,0.7,3,20007305
25,300,0.7,3,20037616
25,300,0.7,3,20071560
25,300,0.7,3,20044112
25,300,0.7,3,20009400
25,300,0.7,3,20041389
25,300,0.7,3,20049489
25,300,0.7,3,20044392
25,300,0.7,3,20021553
25,300,0.7,3,20154601
25,300,0.7,3,20058778
25,300,0.7,3,20032728
25,300,0.7,3,20025674
25,300,0.7,3,20028048
25,300,0.7,3,20037546
25,300,0.7,3,20039363
25,300,0.7,3,20018830
25,300,0.7,3,20024486
25,300,0.7,4,26729929
25,300,0.7,4,26701224
25,300,0.7,4,26723574
25,300,0.7,4,26719592
25,300,0.7,4,26739288
25,300,0.7,4,26709466
25,300,0.7,4,26733700
25,300,0.7,4,26709606
25,300,0.7,4,26707929
25,300,0.7,4,26712189
25,300,0.7,4,26757237
25,300,0.7,4,26716450
25,300,0.7,4,26737053
25,300,0.7,4,26689491
25,300,0.7,4,26720151
25,300,0.7,4,26709815
25,300,0.7,4,26706882
25,300,0.7,4,26695148
25,300,0.7,4,26694869
25,300,0.7,4,26722945
25,300,0.7,4,26751510
25,300,0.7,4,26753536
25,300,0.7,4,26704646
25,300,0.7,4,26757795
25,300,0.7,4,26707580
25,300,0.7,4,26697872
25,300,0.7,4,26696336
25,300,0.7,4,26730348
25,300,0.7,4,26721060
25,300,0.7,4,26723434
25,300,0.7,4,26718265
25,300,0.7,4,26712050
25,300,0.7,4,26688793
25,300,0.7,4,26698151
25,300,0.7,4,26680761
25,300,0.7,4,26729790
25,300,0.7,4,26716170
25,300,0.7,4,26752768
25,300,0.7,4,26699757
25,300,0.7,4,26710513
25,300,0.7,4,26694520
25,300,0.7,4,26716939
25,300,0.7,4,26704926
25,300,0.7,4,26739637
25,300,0.7,4,26700526
25,300,0.7,4,26712679
25,300,0.7,4,26692424
25,300,0.7,4,26699618
25,300,0.7,4,26691238
25,300,0.7,4,26685580
25,300,0.7,4,26718894
25,300,0.7,4,26712050
25,300,0.7,4,26723504
25,300,0.7,4,26682856
25,300,0.7,4,26779726
25,300,0.7,4,26697872
25,300,0.7,4,26715751
25,300,0.7,4,26726437
25,300,0.7,4,26717008
25,300,0.7,4,26703250
25,300,0.7,4,26722595
25,300,0.7,4,26723783
25,300,0.7,4,26725948
25,300,0.7,4,26696754
25,300,0.7,4,26716660
25,300,0.7,4,26705484
25,300,0.7,4,26684532
25,300,0.7,4,26710094
25,300,0.7,4,26713936
25,300,0.7,4,26691865
25,300,0.7,4,26708488
25,300,0.7,4,26758983
25,300,0.7,4,26706882
25,300,0.7,4,26691935
25,300,0.7,4,26702203
25,300,0.7,4,26720780
25,300,0.7,4,26759123
25,300,0.7,4,26699967
25,300,0.7,4,26684951
25,300,0.7,4,26707930
25,300,0.7,4,26715122
25,300,0.7,4,26707929
25,300,0.7,4,26731675
25,300,0.7,4,26742780
25,300,0.7,4,26699548
25,300,0.7,4,26705345
25,300,0.7,4,26701853
25,300,0.7,4,26715192
25,300,0.7,4,26706323
25,300,0.7,4,26703879
25,300,0.7,4,26706532
25,300,0.7,4,26755840
25,300,0.7,4,26711421
25,300,0.7,4,26756189
25,300,0.7,4,26682647
25,300,0.7,4,26718824
25,300,0.7,4,26709885
25,300,0.7,4,26691866
25,300,0.7,4,26712049
25,300,0.7,4,26714634
25,300,0.7,5,33431670
25,300,0.7,5,33431391
25,300,0.7,5,33374680
25,300,0.7,5,33370559
25,300,0.7,5,33389556
25,300,0.7,5,33380895
25,300,0.7,5,33383829
25,300,0.7,5,33369861
25,300,0.7,5,33375728
25,300,0.7,5,33377473
25,300,0.7,5,33376775
25,300,0.7,5,33371398
25,300,0.7,5,33375448
25,300,0.7,5,33390463
25,300,0.7,5,33388998
25,300,0.7,5,33360781
25,300,0.7,5,33381035
25,300,0.7,5,33400731
25,300,0.7,5,33385156
25,300,0.7,5,33379149
25,300,0.7,5,33368324
25,300,0.7,5,33417423
25,300,0.7,5,33405829
25,300,0.7,5,33418121
25,300,0.7,5,33376426
25,300,0.7,5,33402406
25,300,0.7,5,33377683
25,300,0.7,5,33440820
25,300,0.7,5,33436419
25,300,0.7,5,33357359
25,300,0.7,5,33397378
25,300,0.7,5,33358057
25,300,0.7,5,33385994
25,300,0.7,5,33370629
25,300,0.7,5,33416305
25,300,0.7,5,33394236
25,300,0.7,5,33495156
25,300,0.7,5,33383619
25,300,0.7,5,33373772
25,300,0.7,5,33372375
25,300,0.7,5,33391652
25,300,0.7,5,33390394
25,300,0.7,5,33383549
25,300,0.7,5,33400102
25,300,0.7,5,33408692
25,300,0.7,5,33400661
25,300,0.7,5,33404641
25,300,0.7,5,33405550
25,300,0.7,5,33369791
25,300,0.7,5,33376426
25,300,0.7,5,33427270
25,300,0.7,5,33381943
25,300,0.7,5,33373842
25,300,0.7,5,33376705
25,300,0.7,5,33394655
25,300,0.7,5,33379918
25,300,0.7,5,33405340
25,300,0.7,5,33414698
25,300,0.7,5,33413023
25,300,0.7,5,33411905
25,300,0.7,5,33380826
25,300,0.7,5,33382083
25,300,0.7,5,33384667
25,300,0.7,5,33421124
25,300,0.7,5,33412813
25,300,0.7,5,33377892
25,300,0.7,5,33403804
25,300,0.7,5,33400311
25,300,0.7,5,33373003
25,300,0.7,5,33374750
25,300,0.7,5,33377334
25,300,0.7,5,33427479
25,300,0.7,5,33378451
25,300,0.7,5,33410159
25,300,0.7,5,33437746
25,300,0.7,5,33411067
25,300,0.7,5,33404711
25,300,0.7,5,33368882
25,300,0.7,5,33372025
25,300,0.7,5,33382153
25,300,0.7,5,33384946
25,300,0.7,5,33386972
25,300,0.7,5,33429924
25,300,0.7,5,33445988
25,300,0.7,5,33405759
25,300,0.7,5,33409321
25,300,0.7,5,33371467
25,300,0.7,5,33414628
25,300,0.7,5,33405130
25,300,0.7,5,33382781
25,300,0.7,5,33387531
25,300,0.7,5,33373353
25,300,0.7,5,33406667
25,300,0.7,5,33391442
25,300,0.7,5,33397168
25,300,0.7,5,33411905
25,300,0.7,5,33391371
25,300,0.7,5,33380128
25,300,0.7,5,33397517
25,300,0.7,5,33355334
25,300,0.8,1,6692173
25,300,0.8,1,6682464
25,300,0.8,1,6677017
25,300,0.8,1,6675830
25,300,0.8,1,6698109
25,300,0.8,1,6683442
25,300,0.8,1,6664934
25,300,0.8,1,6679601
25,300,0.8,1,6670312
25,300,0.8,1,6687843
25,300,0.8,1,6676319
25,300,0.8,1,6679532
25,300,0.8,1,6677576
25,300,0.8,1,6675411
25,300,0.8,1,6681627
25,300,0.8,1,6689589
25,300,0.8,1,6671499
25,300,0.8,1,6699436
25,300,0.8,1,6681208
25,300,0.8,1,6673246
25,300,0.8,1,6677297
25,300,0.8,1,6680649
25,300,0.8,1,6667938
25,300,0.8,1,6692383
25,300,0.8,1,6677017
25,300,0.8,1,6684630
25,300,0.8,1,6674294
25,300,0.8,1,6684979
25,300,0.8,1,6667798
25,300,0.8,1,6683582
25,300,0.8,1,6688960
25,300,0.8,1,6701392
25,300,0.8,1,6677507
25,300,0.8,1,6679811
25,300,0.8,1,6672268
25,300,0.8,1,6672477
25,300,0.8,1,6672896
25,300,0.8,1,6686656
25,300,0.8,1,6671569
25,300,0.8,1,6676388
25,300,0.8,1,6667588
25,300,0.8,1,6685608
25,300,0.8,1,6674573
25,300,0.8,1,6673386
25,300,0.8,1,6676249
25,300,0.8,1,6680020
25,300,0.8,1,6671709
25,300,0.8,1,6676249
25,300,0.8,1,6672827
25,300,0.8,1,6704465
25,300,0.8,1,6678274
25,300,0.8,1,6681347
25,300,0.8,1,6674154
25,300,0.8,1,6675271
25,300,0.8,1,6673106
25,300,0.8,1,6678553
25,300,0.8,1,6676388
25,300,0.8,1,6687773
25,300,0.8,1,6687773
25,300,0.8,1,6682604
25,300,0.8,1,6677995
25,300,0.8,1,6671918
25,300,0.8,1,6683302
25,300,0.8,1,6688680
25,300,0.8,1,6669195
25,300,0.8,1,6683303
25,300,0.8,1,6677157
25,300,0.8,1,6679461
25,300,0.8,1,6683652
25,300,0.8,1,6680928
25,300,0.8,1,6675062
25,300,0.8,1,6677436
25,300,0.8,1,6680649
25,300,0.8,1,6676039
25,300,0.8,1,6674503
25,300,0.8,1,6676458
25,300,0.8,1,6666611
25,300,0.8,1,6679252
25,300,0.8,1,6690007
25,300,0.8,1,6681068
25,300,0.8,1,6675690
25,300,0.8,1,6679392
25,300,0.8,1,6668147
25,300,0.8,1,6723531
25,300,0.8,1,6677017
25,300,0.8,1,6672897
25,300,0.8,1,6673735
25,300,0.8,1,6678623
25,300,0.8,1,6679601
25,300,0.8,1,6717385
25,300,0.8,1,6684280
25,300,0.8,1,6671430
25,300,0.8,1,6706979
25,300,0.8,1,6693360
25,300,0.8,1,6671081
25,300,0.8,1,6678414
25,300,0.8,1,6685818
25,300,0.8,1,6671221
25,300,0.8,1,6680998
25,300,0.8,1,6677646
25,300,0.8,2,13380294
25,300,0.8,2,13352568
25,300,0.8,2,13355152
25,300,0.8,2,13364650
25,300,0.8,2,13371565
25,300,0.8,2,13342231
25,300,0.8,2,13364650
25,300,0.8,2,13354524
25,300,0.8,2,13341882
25,300,0.8,2,13351450
25,300,0.8,2,13358015
25,300,0.8,2,13362625
25,300,0.8,2,13358923
25,300,0.8,2,13377222
25,300,0.8,2,13354104
25,300,0.8,2,13352567
25,300,0.8,2,13360250
25,300,0.8,2,13346911
25,300,0.8,2,13396637
25,300,0.8,2,13355292
25,300,0.8,2,13352358
25,300,0.8,2,13348028
25,300,0.8,2,13361089
25,300,0.8,2,13374847
25,300,0.8,2,13387558
25,300,0.8,2,13362346
25,300,0.8,2,13339717
25,300,0.8,2,13336923
25,300,0.8,2,13358435
25,300,0.8,2,13359342
25,300,0.8,2,13338879
25,300,0.8,2,13345793
25,300,0.8,2,13341603
25,300,0.8,2,13354454
25,300,0.8,2,13382599
25,300,0.8,2,13346841
25,300,0.8,2,13370727
25,300,0.8,2,13353545
25,300,0.8,2,13353266
25,300,0.8,2,13349285
25,300,0.8,2,13360600
25,300,0.8,2,13340835
25,300,0.8,2,13363742
25,300,0.8,2,13389025
25,300,0.8,2,13386790
25,300,0.8,2,13356200
25,300,0.8,2,13356759
25,300,0.8,2,13361717
25,300,0.8,2,13352917
25,300,0.8,2,13337831
25,300,0.8,2,13340206
25,300,0.8,2,13363742
25,300,0.8,2,13345932
25,300,0.8,2,13391051
25,300,0.8,2,13365767
25,300,0.8,2,13361368
25,300,0.8,2,13389095
25,300,0.8,2,13354034
25,300,0.8,2,13344536
25,300,0.8,2,13351660
25,300,0.8,2,13382390
25,300,0.8,2,13343838
25,300,0.8,2,13351660
25,300,0.8,2,13349355
25,300,0.8,2,13366606
25,300,0.8,2,13361437
25,300,0.8,2,13372961
25,300,0.8,2,13353336
25,300,0.8,2,13344396
25,300,0.8,2,13355850
25,300,0.8,2,13344397
25,300,0.8,2,13360390
25,300,0.8,2,13369050
25,300,0.8,2,13352219
25,300,0.8,2,13336365
25,300,0.8,2,13372263
25,300,0.8,2,13373799
25,300,0.8,2,13353336
25,300,0.8,2,13354314
25,300,0.8,2,13351380
25,300,0.8,2,13360669
25,300,0.8,2,13347888
25,300,0.8,2,13355082
25,300,0.8,2,13332803
25,300,0.8,2,13350613
25,300,0.8,2,13342930
25,300,0.8,2,13349983
25,300,0.8,2,13348587
25,300,0.8,2,13348378
25,300,0.8,2,13354035
25,300,0.8,2,13366047
25,300,0.8,2,13355431
25,300,0.8,2,13357108
25,300,0.8,2,13349983
25,300,0.8,2,13346422
25,300,0.8,2,13369889
25,300,0.8,2,13344676
25,300,0.8,2,13349774
25,300,0.8,2,13349146
25,300,0.8,2,13348936
25,300,0.8,3,20072048
25,300,0.8,3,20028049
25,300,0.8,3,20025255
25,300,0.8,3,20033705
25,300,0.8,3,20059966
25,300,0.8,3,20078194
25,300,0.8,3,20032449
25,300,0.8,3,20023299
25,300,0.8,3,20025883
25,300,0.8,3,20030562
25,300,0.8,3,20027979
25,300,0.8,3,20072398
25,300,0.8,3,20017153
25,300,0.8,3,20018829
25,300,0.8,3,20040689
25,300,0.8,3,20007864
25,300,0.8,3,20027560
25,300,0.8,3,20070163
25,300,0.8,3,20034543
25,300,0.8,3,20076100
25,300,0.8,3,20030283
25,300,0.8,3,20069953
25,300,0.8,3,20036779
25,300,0.8,3,20056963
25,300,0.8,3,20057382
25,300,0.8,3,20031889
25,300,0.8,3,20046137
25,300,0.8,3,20040969
25,300,0.8,3,20031820
25,300,0.8,3,20028887
25,300,0.8,3,20043553
25,300,0.8,3,20019877
25,300,0.8,3,20014359
25,300,0.8,3,20035173
25,300,0.8,3,20072467
25,300,0.8,3,20028747
25,300,0.8,3,20041946
25,300,0.8,3,20036150
25,300,0.8,3,20022950
25,300,0.8,3,20021134
25,300,0.8,3,20018690
25,300,0.8,3,20015617
25,300,0.8,3,20020925
25,300,0.8,3,20029515
25,300,0.8,3,20025604
25,300,0.8,3,20015687
25,300,0.8,3,20061153
25,300,0.8,3,20030912
25,300,0.8,3,20054169
25,300,0.8,3,20026862
25,300,0.8,3,20029445
25,300,0.8,3,20028468
25,300,0.8,3,20042855
25,300,0.8,3,20063597
25,300,0.8,3,20016735
25,300,0.8,3,20054589
25,300,0.8,3,20020924
25,300,0.8,3,20039223
25,300,0.8,3,20025534
25,300,0.8,3,20058778
25,300,0.8,3,20051026
25,300,0.8,3,20029236
25,300,0.8,3,20037128
25,300,0.8,3,20029794
25,300,0.8,3,20034055
25,300,0.8,3,20017782
25,300,0.8,3,20025115
25,300,0.8,3,20017083
25,300,0.8,3,20044671
25,300,0.8,3,20030702
25,300,0.8,3,20032868
25,300,0.8,3,20039153
25,300,0.8,3,20135813
25,300,0.8,3,20030493
25,300,0.8,3,20063458
25,300,0.8,3,20024906
25,300,0.8,3,20078195
25,300,0.8,3,20014429
25,300,0.8,3,20023020
25,300,0.8,3,20028258
25,300,0.8,3,20013662
25,300,0.8,3,20011845
25,300,0.8,3,20033007
25,300,0.8,3,20022741
25,300,0.8,3,20032029
25,300,0.8,3,20008842
25,300,0.8,3,20032727
25,300,0.8,3,20035522
25,300,0.8,3,20082315
25,300,0.8,3,20035312
25,300,0.8,3,20074353
25,300,0.8,3,20030214
25,300,0.8,3,20060595
25,300,0.8,3,20058080
25,300,0.8,3,20040620
25,300,0.8,3,20033147
25,300,0.8,3,20009820
25,300,0.8,3,20036709
25,300,0.8,3,20033915
25,300,0.8,3,20026233
25,300,0.8,4,26722735
25,300,0.8,4,26725459
25,300,0.8,4,26742640
25,300,0.8,4,26685999
25,300,0.8,4,26719453
25,300,0.8,4,26710862
25,300,0.8,4,26699619
25,300,0.8,4,26717427
25,300,0.8,4,26719314
25,300,0.8,4,26726367
25,300,0.8,4,26698710
25,300,0.8,4,26705275
25,300,0.8,4,26720012
25,300,0.8,4,26691935
25,300,0.8,4,26695567
25,300,0.8,4,26707999
25,300,0.8,4,26707161
25,300,0.8,4,26701992
25,300,0.8,4,26698151
25,300,0.8,4,26708487
25,300,0.8,4,26726158
25,300,0.8,4,26696266
25,300,0.8,4,26719383
25,300,0.8,4,26686838
25,300,0.8,4,26702481
25,300,0.8,4,26686628
25,300,0.8,4,26733142
25,300,0.8,4,26708977
25,300,0.8,4,26675174
25,300,0.8,4,26678527
25,300,0.8,4,26719593
25,300,0.8,4,27349210
25,300,0.8,4,27025077
25,300,0.8,4,26781751
25,300,0.8,4,26705904
25,300,0.8,4,26729999
25,300,0.8,4,26708907
25,300,0.8,4,26724063
25,300,0.8,4,26680621
25,300,0.8,4,26686837
25,300,0.8,4,26692005
25,300,0.8,4,26729999
25,300,0.8,4,26698989
25,300,0.8,4,26726228
25,300,0.8,4,26707580
25,300,0.8,4,26710234
25,300,0.8,4,26701434
25,300,0.8,4,26718335
25,300,0.8,4,26669447
25,300,0.8,4,26702621
25,300,0.8,4,26721478
25,300,0.8,4,26708977
25,300,0.8,4,26685789
25,300,0.8,4,26697523
25,300,0.8,4,26741942
25,300,0.8,4,26705136
25,300,0.8,4,26705415
25,300,0.8,4,26706602
25,300,0.8,4,26686418
25,300,0.8,4,26685580
25,300,0.8,4,26699828
25,300,0.8,4,26690260
25,300,0.8,4,26709186
25,300,0.8,4,26687815
25,300,0.8,4,26692983
25,300,0.8,4,26761986
25,300,0.8,4,26690538
25,300,0.8,4,26696056
25,300,0.8,4,26697453
25,300,0.8,4,26714774
25,300,0.8,4,26725180
25,300,0.8,4,26688304
25,300,0.8,4,26703180
25,300,0.8,4,26685231
25,300,0.8,4,26704996
25,300,0.8,4,26723922
25,300,0.8,4,26691657
25,300,0.8,4,26681249
25,300,0.8,4,26715402
25,300,0.8,4,26704577
25,300,0.8,4,26720361
25,300,0.8,4,26716869
25,300,0.8,4,26699199
25,300,0.8,4,26685650
25,300,0.8,4,26690190
25,300,0.8,4,26710094
25,300,0.8,4,26693472
25,300,0.8,4,26701155
25,300,0.8,4,26678037
25,300,0.8,4,26703250
25,300,0.8,4,26696824
25,300,0.8,4,26677688
25,300,0.8,4,26675243
25,300,0.8,4,26722317
25,300,0.8,4,26743827
25,300,0.8,4,26735517
25,300,0.8,4,26674894
25,300,0.8,4,26714564
25,300,0.8,4,26687326
25,300,0.8,4,26694311
25,300,0.8,5,33420077
25,300,0.8,5,33389346
25,300,0.8,5,33420495
25,300,0.8,5,33387391
25,300,0.8,5,33375169
25,300,0.8,5,33343530
25,300,0.8,5,33395912
25,300,0.8,5,33379010
25,300,0.8,5,33376496
25,300,0.8,5,33420496
25,300,0.8,5,33354635
25,300,0.8,5,33404712
25,300,0.8,5,33376146
25,300,0.8,5,33403524
25,300,0.8,5,33412604
25,300,0.8,5,33416165
25,300,0.8,5,33389067
25,300,0.8,5,33365670
25,300,0.8,5,33381035
25,300,0.8,5,33398566
25,300,0.8,5,33461143
25,300,0.8,5,33374121
25,300,0.8,5,33381524
25,300,0.8,5,33414489
25,300,0.8,5,33384737
25,300,0.8,5,33375518
25,300,0.8,5,33374680
25,300,0.8,5,33388718
25,300,0.8,5,33372375
25,300,0.8,5,33376985
25,300,0.8,5,33379079
25,300,0.8,5,33364414
25,300,0.8,5,33383759
25,300,0.8,5,33390673
25,300,0.8,5,33367486
25,300,0.8,5,33388788
25,300,0.8,5,33467918
25,300,0.8,5,33368604
25,300,0.8,5,33413651
25,300,0.8,5,33385365
25,300,0.8,5,33389207
25,300,0.8,5,33376915
25,300,0.8,5,33375378
25,300,0.8,5,33401289
25,300,0.8,5,33415747
25,300,0.8,5,33386971
25,300,0.8,5,33356940
25,300,0.8,5,33369093
25,300,0.8,5,33389556
25,300,0.8,5,33384667
25,300,0.8,5,33407505
25,300,0.8,5,33399752
25,300,0.8,5,33376636
25,300,0.8,5,33360292
25,300,0.8,5,33386483
25,300,0.8,5,33405759
25,300,0.8,5,33417702
25,300,0.8,5,33377473
25,300,0.8,5,33423080
25,300,0.8,5,33391372
25,300,0.8,5,33385924
25,300,0.8,5,33400661
25,300,0.8,5,33375378
25,300,0.8,5,33386832
25,300,0.8,5,33382851
25,300,0.8,5,33371607
25,300,0.8,5,33384807
25,300,0.8,5,33362457
25,300,0.8,5,33373841
